"CodeClass"	"Name"	"Accession"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33301_01_dDTxjdW.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33456_02_RO95ZEC.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33461_03_W9LHxa0.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33463_04_5TcOKL1.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33466_05_pDWHTK3.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33467_06_8wKrE6M.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33501_07_EE20VNr.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33502_08_soM9mTV.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33504_09_REk8ct4.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33855_10_leTLeM7.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33856_11_qaTZRZi.RCC"	"X.home.john.projects.ns.ns.media.uploads.input_file.2019.11.23.20190628_CFMPB576run4_CF33857_12_k6VKIU7.RCC"
"CXCL2"	"Endogenous"	"CXCL2"	"NM_002089.1"	1358.81552984925	2050.61620694692	12525.4184629649	6509.00342543002	5240.05362866517	617.729640185795	1195.07667043058	5886.58461187064	5382.4042334949	664.912153787055	685.382899339638	6002.96649338632
"CCND2"	"Endogenous"	"CCND2"	"NM_001759.2"	16.7852497237264	142.118273461465	67.7179285294507	107.063867946899	146.692846181241	329.96090407739	8.76260982131535	580.80564296788	800.114632262867	33.1884559582217	1081.06826640962	333.090913478745
"PDZK1IP1"	"Endogenous"	"PDZK1IP1"	"NM_005764.3"	3.88994284094353	320.331153498307	1.55701793956198	216.381939366034	2.86465735797746	3.02837548085938	450.254835618774	10.5273392240134	12.2575921127171	1323.21761305308	431.474048157925	1358.36369226966
"JAG2"	"Endogenous"	"JAG2"	"NM_002226.4"	3.88994284094353	11.4288281011137	8.55124682609534	3.41618973184798	2.86465735797746	37.0838472096647	8.76260982131535	10.5273392240134	6.36927342699104	0.27124246364484	0.644438708583027	0.532332699268386
"C5"	"Endogenous"	"C5"	"NM_001317163.1"	98.4740493835406	72.9932775683865	73.9460002876987	103.647678215051	149.557503539218	91.5726019757531	204.901760621944	96.5480386632628	22.8565657470241	22.8812423397178	14.5222037047064	40.3079288811329
"CD79B"	"Endogenous"	"CD79B"	"NM_001039933.1"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	29.2418945041649	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	1.72433017542024	0.644438708583027	1.97997453380909
"CXCR2"	"Endogenous"	"CXCR2"	"NM_001557.3"	16.7852497237264	1.08007806082935	400.919767595715	103.647678215051	166.745447687083	1.70277358644026	8.76260982131535	10.5273392240134	292.541561553278	4.16551234822381	7.43337791029307	19.0146209103974
"PSMB10"	"Endogenous"	"PSMB10"	"NM_002801.3"	300.751077112604	268.487406578498	164.253040782294	130.977196069835	224.038594846632	110.303111426596	625.507032045081	22.8566640951689	144.155930672981	236.891546155497	262.631106509172	250.047012392877
"ZEB1"	"Endogenous"	"ZEB1"	"NM_001128128.2"	1214.88764473433	255.526469848546	421.161000810021	578.49805094192	352.948175955618	725.004376131531	12.1243445530061	443.950233055706	570.47020351955	102.626526651301	752.404525032273	253.241008588487
"ANLN"	"Endogenous"	"ANLN"	"NM_018685.2"	32.3450210875006	85.9542142983387	53.7047670733929	100.231488483203	123.775587317421	91.5726019757531	178.613931157998	10.5273392240134	75.8514339185588	175.048264444473	62.2106681398504	143.048139839931
"TAF3"	"Endogenous"	"TAF3"	"NM_031923.3"	3.88994284094353	1.08007806082935	10.1082647656573	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	1.18184524813056	4.21118436737794	0.532332699268386
"CD276"	"Endogenous"	"CD276"	"NM_001024736.1"	611.946504388087	458.581145284463	1106.24889421729	1210.4931513338	1057.65388601807	1564.47175424658	187.376540979313	475.532250727746	1463.13931627562	255.336033683346	389.585532100028	616.824242188795
"ICAM1"	"Endogenous"	"ICAM1"	"NM_000201.2"	1047.62010257376	217.723737719519	1509.51654056385	493.093307645721	473.263784990672	289.094338002824	134.800882051421	886.098480464269	556.338238673807	89.8781308599933	357.363596670877	380.468523713631
"IL16"	"Endogenous"	"IL16"	"NM_004513.4"	1273.23678734849	507.184658021784	531.709274518922	308.61906212593	507.639673286402	534.293734450222	511.593104367981	601.860321415907	185.374161473064	66.0087940592474	248.453454920345	224.495042827994
"CXCL3"	"Endogenous"	"CXCL3"	"NM_002090.2"	137.373477792976	358.133885627334	1112.47696597554	821.047521903127	653.737198543252	140.953035982521	178.613931157998	33.3840033191823	672.926948651183	272.96679382026	519.117712525217	1824.68713682876
"PRR5"	"Endogenous"	"PRR5"	"NM_015366.3"	40.1249067693876	45.9913260476528	31.9065159195251	31.9076938462432	55.0238107259621	59.2199038333881	8.76260982131535	10.5273392240134	15.7905833241528	38.3420627674737	25.4776617506178	42.9695923774748
"CTSW"	"Endogenous"	"CTSW"	"NM_001335.3"	51.7947352922182	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	6.43392265373991	8.76260982131535	10.5273392240134	1.17766373714522	0.368117857196042	29.344294002116	0.532332699268386
"CXCR4"	"Endogenous"	"CXCR4"	"NM_001008540.1"	4268.49277487501	1782.75684786124	769.933019271906	1319.81122275293	1172.24018033717	243.119451168937	47.1747838382675	1486.15681623303	867.241465280144	533.630801382952	629.316731692914	863.826614649326
"IFNGR2"	"Endogenous"	"IFNGR2"	"NM_005534.3"	370.770048249588	579.54988809735	1321.11736987685	1131.92078750129	1295.4204467302	598.999130734952	651.794861509027	1159.80930028862	1116.90617755493	674.405640014624	702.138305762796	737.13143222345
"CDH11"	"Endogenous"	"CDH11"	"NM_001797.2"	1887.84775621757	557.948326880763	1160.74452210196	1265.15218704336	662.331170617185	2715.5466986802	29.6495641956368	1065.0632472725	901.393713657355	112.66249780616	711.804886391542	848.921299069811
"COL6A3"	"Endogenous"	"COL6A3"	"NM_004369.3"	6477.98030853093	1373.40726280692	4446.05237457775	5268.9265527692	2830.87679060613	8241.04698667885	266.240029371151	2907.34761147485	4547.44064385894	316.365588003435	1810.5728845256	1218.36019236207
"GZMK"	"Endogenous"	"GZMK"	"NM_002104.2"	479.688447796007	211.243269354543	2.3231750678474	3.41618973184798	186.798049192925	25.1644321045828	90.9878329448443	1.80198564714201	8.72460090128147	43.2244271130808	247.164577503179	121.754831869196
"IRF2"	"Endogenous"	"IRF2"	"NM_002199.3"	32.3450210875006	68.6729653250691	92.6302155624425	83.1505398239629	120.910929959444	59.2199038333881	73.4626133022136	243.930787799451	214.815754901694	135.718107215971	287.119777435327	240.997356505314
"RPL7A"	"Endogenous"	"RPL7A"	"NM_000972.2"	2938.13232327232	4293.93833928947	1701.02974712997	3417.35171810759	2868.11733625983	4040.30454893072	2500.70553380657	10539.6685488846	5728.63737221559	6515.06960967897	12879.4521431477	10121.6245876258
"GPR160"	"Endogenous"	"GPR160"	"NM_014373.1"	3.88994284094353	192.881942320444	39.691605617335	7.99436572330736	3.45997828236772	1.70277358644026	20.8869543743215	10.5273392240134	104.115363610044	657.046122341354	467.562615838574	252.17634318995
"MICA"	"Endogenous"	"MICA"	"NM_000247.1"	308.530962794491	149.67881988727	128.441628172368	113.896247410595	123.775587317421	251.633319101138	187.376540979313	75.493360215236	66.4301240213971	55.1590955134538	34.4998036707802	57.8749079569896
"TAPBPL"	"Endogenous"	"TAPBPL"	"NM_018009.4"	646.955989956579	484.503018744368	271.687278612071	274.45716480745	685.248429481004	238.011130409616	1431.66713560609	549.22362529584	219.526409850275	170.165900098866	217.52039690836	392.179843097536
"CXCL14"	"Endogenous"	"CXCL14"	"NM_004887.4"	1.22547835995231	214.483503537031	411.818893172649	100.231488483203	2.86465735797746	1077.47850852467	511.593104367981	3086.31237828307	33.455539381331	421.878906361278	1205.44493716614	848.921299069811
"CD14"	"Endogenous"	"CD14"	"NM_001174105.1"	989.27095995961	294.409280038403	1814.692056718	684.399932629208	670.925142691117	776.087583724739	467.780055261404	759.770409776108	1156.94674461787	60.8551872499954	330.29717091039	229.28603712141
"IL18"	"Endogenous"	"IL18"	"NM_001243211.1"	3.88994284094353	29.7901551352126	1.55701793956198	18.2429349188513	2.86465735797746	72.8420925249102	8.76260982131535	928.207837360323	44.054513015638	122.698468961019	169.187493764633	264.419995273123
"CLEC14A"	"Endogenous"	"CLEC14A"	"NM_175060.1"	3.88994284094353	30.870233196042	59.9328388316408	66.069591164723	143.828188823264	112.005885013036	8.76260982131535	10.5273392240134	459.769812227899	27.4923642216801	132.4544873754	72.7802235365044
"HMGB1"	"Endogenous"	"HMGB1"	"NM_002128.5"	3.88994284094353	1.70812555364959	1.55701793956198	4.57817599145937	2.86465735797746	4.73114906729965	8.76260982131535	10.5273392240134	53.4758229127997	73.0610981140132	68.6550552256807	44.5665904752799
"KIF2C"	"Endogenous"	"KIF2C"	"NM_006845.2"	3.88994284094353	8.18859391862567	1.55701793956198	3.41618973184798	2.86465735797746	14.9477905859412	8.76260982131535	10.5273392240134	0.480954741264964	77.6722199959755	28.699855293533	34.984601888449
"RNLS"	"Endogenous"	"RNLS"	"NM_001031709.2"	40.1249067693876	12.5089061619431	21.0073903425912	11.4105554551553	17.783265072255	35.3810736232244	8.76260982131535	10.5273392240134	11.0799283755719	0.27124246364484	63.4995455570164	8.90029962429811
"RPTOR"	"Endogenous"	"RPTOR"	"NM_001163034.1"	421.339305181854	230.684674449471	137.78373580974	257.37621614821	252.685168426407	132.439168050319	905.910546327172	612.38766063992	88.8057350271561	81.4696144870033	46.7441391338577	55.2132444606477
"CD68"	"Endogenous"	"CD68"	"NM_001251.2"	71.2444494969359	280.368265247621	343.310103831922	349.613338908106	338.624889165731	152.872451087603	8.76260982131535	191.294091679384	611.688434319632	361.934321895768	217.52039690836	283.051639747517
"CCL13"	"Endogenous"	"CCL13"	"NM_005408.2"	9.00536404183937	7.10851585779632	11.6652827052193	62.6534014328751	34.9712092201198	273.769375724861	8.76260982131535	10.5273392240134	88.8057350271561	0.27124246364484	19.6777133733706	0.532332699268386
"CYBB"	"Endogenous"	"CYBB"	"NM_000397.3"	1273.23678734849	913.294008893618	1985.96403006982	961.111300908894	1842.5700021039	1181.34769729752	1422.90452578478	1875.66836752153	1729.29132087044	210.309784718302	578.406073714855	741.922426516865
"PLA2G2A"	"Endogenous"	"PLA2G2A"	"NM_000300.2"	359.100219726757	517.985438630077	544.165418035418	862.041798685303	120.910929959444	4.73114906729965	8.76260982131535	10.5273392240134	718.855834399847	20.4400601669142	168.54305505605	2874.97955248529
"FGF13"	"Endogenous"	"FGF13"	"NM_001139498.1"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	15.7905833241528	0.27124246364484	76.388319728677	0.532332699268386
"CNTFR"	"Endogenous"	"CNTFR"	"NM_147164.2"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	0.27124246364484	0.644438708583027	0.532332699268386
"CD244"	"Endogenous"	"CD244"	"NM_001166663.1"	129.593592111089	20.0694525877485	14.7793185843433	7.99436572330736	6.32463564034519	1.70277358644026	20.8869543743215	10.5273392240134	1.17766373714522	1.99557263906508	6.78893920171005	4.10930533088263
"CSF2RB"	"Endogenous"	"CSF2RB"	"NM_000395.2"	106.253935065428	114.036243879902	447.630305782575	233.462888025274	490.451729138537	54.1115830740673	3.36173473169076	22.8566640951689	186.551825210209	11.4890588666345	13.8777649961233	46.1635885730851
"MAP3K7"	"Endogenous"	"MAP3K7"	"NM_003188.3"	1483.29370075944	767.483470681657	769.933019271906	906.452265199326	894.368416613359	1024.69252734502	774.471399007442	1444.04745933698	533.962627668048	423.506361143147	491.406848056146	411.876152970466
"FASLG"	"Endogenous"	"FASLG"	"NM_000639.2"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	0.27124246364484	10.6555714532082	0.382976436003934
"CD209"	"Endogenous"	"CD209"	"NM_021155.2"	5.11542120089584	33.0303893177006	242.103937760393	83.1505398239629	34.9712092201198	157.980771846923	8.76260982131535	10.5273392240134	204.216781267387	2.8093000299996	57.6995971797692	26.9996113994232
"IRF7"	"Endogenous"	"IRF7"	"NM_004029.2"	164.603077679581	273.887796882645	393.134677897905	178.803852315706	201.121335982813	215.875073785892	266.240029371151	10.5273392240134	113.536673507206	66.0087940592474	57.6995971797692	95.1381969057766
"PTCD2"	"Endogenous"	"PTCD2"	"NM_001284403.1"	12.8953068827829	50.3116382909702	31.9065159195251	14.8267451870033	20.6479224302325	43.8949415554257	8.76260982131535	10.5273392240134	35.8108668556214	23.6949697306523	60.2773520141013	31.2582729935703
"PIK3R2"	"Endogenous"	"PIK3R2"	"NM_005027.3"	1895.62764189945	1298.8818766097	1658.9902627618	1757.08350842947	1487.35248971469	2134.90090570407	3850.14744628913	3475.82392957157	393.820642947767	455.512971853238	284.542022600995	401.761831684367
"LILRA5"	"Endogenous"	"LILRA5"	"NM_181879.2"	168.493020520524	103.235463271608	2129.20968050952	646.82184557888	358.677490671573	71.1393189384699	8.76260982131535	96.5480386632628	490.389069393675	24.5086971215868	21.6110294991197	129.739822358222
"IL32"	"Endogenous"	"IL32"	"NM_004221.4"	884.242503254134	560.108483002422	625.130350892641	657.070414774424	900.097731329314	760.762621446777	2071.33765256211	559.750964519853	727.099480559863	883.533579484796	941.2250666471	494.920054056334
"CCND3"	"Endogenous"	"CCND3"	"NM_001136017.2"	222.952220293734	97.8350729674615	330.853960315426	185.636231779402	169.610105045061	178.414054884207	8.76260982131535	10.5273392240134	120.602655930077	110.492558097001	71.2328100600128	67.9892292430889
"BIRC5"	"Endogenous"	"BIRC5"	"NM_001168.2"	12.8953068827829	65.4327311425811	38.134587677773	48.9886425054831	97.9936710956241	98.3836963215141	8.76260982131535	10.5273392240134	138.267611987255	368.986625950534	104.74362290633	329.896917283135
"LGALS9"	"Endogenous"	"LGALS9"	"NM_002308.3"	261.851648703169	408.897554486313	287.257458007691	212.965749634186	301.384343512024	283.986017243503	3350.67868647416	75.493360215236	97.0493811871727	163.384838507745	201.409429193784	85.5562083189457
"RASAL1"	"Endogenous"	"RASAL1"	"NM_001193520.1"	3.88994284094353	9.26867197945502	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	17.456393066821	22.2554682077027	9.43263232356649
"PDCD1LG2"	"Endogenous"	"PDCD1LG2"	"NM_025239.3"	40.1249067693876	7.10851585779632	67.7179285294507	31.9076938462432	49.2944960100072	50.7060359011868	8.76260982131535	10.5273392240134	88.8057350271561	1.72433017542024	51.2552100939389	28.5966094972284
"IL11"	"Endogenous"	"IL11"	"NM_000641.3"	3.88994284094353	1.08007806082935	41.248623556897	189.05242151125	32.1065518621424	3.02837548085938	8.76260982131535	10.5273392240134	376.155686890589	9.31911915747577	0.644438708583027	48.2929193701586
"PRKX"	"Endogenous"	"PRKX"	"NM_005044.4"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	0.27124246364484	0.644438708583027	0.532332699268386
"SNCA"	"Endogenous"	"SNCA"	"NM_001146055.1"	28.455078246557	23.3096867702365	53.7047670733929	21.6591246506993	20.6479224302325	72.8420925249102	8.76260982131535	10.5273392240134	72.3184427071231	0.27124246364484	52.544087511105	9.96496502283488
"ADGRE1"	"Endogenous"	"ADGRE1"	"NM_001256252.1"	3.88994284094353	1.08007806082935	35.0205517986491	1.16198625961139	6.32463564034519	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	2.26681510270992	24.1887843334518	0.532332699268386
"PSMB9"	"Endogenous"	"PSMB9"	"NM_002800.4"	775.324103707715	385.135837148068	444.516269903451	216.381939366034	582.120764593816	413.396809812963	2246.58984898842	212.34877012741	226.592392273146	216.819603845779	580.983828549187	374.080531322411
"RUNX3"	"Endogenous"	"RUNX3"	"NM_001031680.2"	3.88994284094353	10.3487500402844	11.6652827052193	3.41618973184798	14.9186077142776	1.70277358644026	8.76260982131535	10.5273392240134	53.4758229127997	4.97923973915833	20.3221520819536	34.4522691891806
"PGPEP1"	"Endogenous"	"PGPEP1"	"NM_001300927.1"	44.0148496103312	57.8721847167756	72.3889823481367	79.734350092115	69.3470975158494	108.600337840156	99.7504427661597	54.4386817672091	22.8565657470241	31.5610011763527	24.1887843334518	26.9996113994232
"MELK"	"Endogenous"	"MELK"	"NM_014791.2"	20.67519256467	52.4717944126289	16.3363365239053	66.069591164723	57.8884680839396	18.3533377588218	99.7504427661597	10.5273392240134	62.8971328099614	134.633137361392	69.9439326428467	98.3321931013869
"ISG15"	"Endogenous"	"ISG15"	"NM_005101.3"	79.024335178823	304.129982585867	695.19615817293	253.960026416362	161.016132971128	541.104828795983	161.088711515367	43.9113425431957	200.683790055952	202.443753272602	162.743106678803	206.928063752138
"EIF2B4"	"Endogenous"	"EIF2B4"	"NM_001034116.1"	172.382963361468	164.799912738881	125.327592293244	243.711457220818	226.90325220461	161.386319019804	38.4121740169522	328.149501591558	93.516389975737	63.296369422799	74.4550036029279	96.2028623043134
"IRF9"	"Endogenous"	"IRF9"	"NM_006084.4"	573.047075978651	608.711995739743	545.72243597498	489.677117913873	582.120764593816	500.238262721416	1107.45057221743	475.532250727746	298.429880239005	335.352560458574	452.740525541165	412.408485669734
"IL1A"	"Endogenous"	"IL1A"	"NM_000575.3"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	9.90226463842669	0.27124246364484	0.644438708583027	0.532332699268386
"FCRL2"	"Endogenous"	"FCRL2"	"NM_001159488.1"	292.971191430717	135.637805096489	1.55701793956198	3.41618973184798	192.52736390888	77.950413284231	8.76260982131535	10.5273392240134	1.17766373714522	9.31911915747577	13.8777649961233	62.1335695511367
"EIF4EBP1"	"Endogenous"	"EIF4EBP1"	"NM_004095.3"	246.291877339395	129.157336731513	288.814475947253	226.630508561578	249.82051106843	539.402055209542	345.103517762989	412.368215383665	351.424748410539	251.538639192318	212.364887239696	396.438504691683
"LTBP1"	"Endogenous"	"LTBP1"	"NM_000627.3"	2836.99380940779	887.372135433714	1310.21824429991	2529.14238782712	2111.84779375378	2247.28396240913	932.198375791118	5002.28811705352	1255.87049853807	167.724717926062	1987.14909067735	378.339192916558
"CD40LG"	"Endogenous"	"CD40LG"	"NM_000074.2"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	0.27124246364484	11.9444488703743	5.1739707294194
"HEY1"	"Endogenous"	"HEY1"	"NM_001040708.1"	16.7852497237264	4.94835973613763	8.55124682609534	35.3238835780912	9.18929299832265	54.1115830740673	8.76260982131535	10.5273392240134	65.2524602842518	6.60669452102737	35.1442423793632	31.7906056928387
"HLA-DQA1"	"Endogenous"	"HLA-DQA1"	"NM_002122.3"	5875.03916818469	1659.6279489267	1669.88938833873	3.41618973184798	2.86465735797746	1099.61456514839	8.76260982131535	10.5273392240134	3704.23340806297	192.136539654098	3555.71290736844	0.532332699268386
"PRLR"	"Endogenous"	"PRLR"	"NM_000949.5"	3.88994284094353	1.08007806082935	1.55701793956198	3.41618973184798	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	6.33545205738253	27.4109778763669	0.532332699268386
"TNFRSF11A"	"Endogenous"	"TNFRSF11A"	"NM_001270949.1"	3.88994284094353	36.2706235001887	16.3363365239053	45.5724527736351	14.9186077142776	1.70277358644026	47.1747838382675	10.5273392240134	36.9885305927667	522.509860373513	145.343261547061	36.5815999862542
"AREG"	"Endogenous"	"AREG"	"NM_001657.3"	3.88994284094353	151.838976008929	158.024969024046	595.57899960116	258.414483142362	9.83946982662044	336.340907941674	5065.4521523976	1491.40324596711	687.154035805931	29.344294002116	245.256018099461
"BBC3"	"Endogenous"	"BBC3"	"NM_014417.4"	320.200791317322	285.768655551768	402.476785535277	230.046698293426	330.030917091799	484.913300443454	362.62873740562	949.26251580835	69.9631152328327	63.296369422799	143.409945421312	72.7802235365044
"EDN1"	"Endogenous"	"EDN1"	"NM_001955.2"	90.6941637016536	139.958117339806	100.415305260252	83.1505398239629	132.369559391354	108.600337840156	8.76260982131535	86.0206994392494	133.556957038674	69.8061885502751	118.921274495157	44.5665904752799
"PARP12"	"Endogenous"	"PARP12"	"NM_022750.3"	160.713134838637	131.317492853171	167.367076661418	66.069591164723	66.4824401578719	147.764130328282	12.1243445530061	10.5273392240134	66.4301240213971	110.763800560646	126.01010028957	121.754831869196
"PIK3CG"	"Endogenous"	"PIK3CG"	"NM_001282426.1"	71.2444494969359	33.0303893177006	25.6784441612772	21.6591246506993	43.5651812940522	25.1644321045828	8.76260982131535	10.5273392240134	42.8768492784927	19.8975752396245	71.8772487685958	49.3575847686954
"IL4"	"Endogenous"	"IL4"	"NM_172348.1"	3.88994284094353	1.08007806082935	1.55701793956198	1.16198625961139	2.86465735797746	1.70277358644026	8.76260982131535	10.5273392240134	1.17766373714522	0.27124246364484	0.644438708583027	0.532332699268386
"F2RL1"	"Endogenous"	"F2RL1"	"NM_005242.4"	3.88994284094353	30.870233196042	1.55701793956198	100.231488483203	2.86465735797746	3.02837548085938	8.76260982131535	10.5273392240134	24.0342294841693	606.323781639769	135.676680918315	135.063149350906
"CXCL6"	"Endogenous"	"CXCL6"	"NM_002993.3"	3.88994284094353	1.08007806082935	8916.25087906021	1818.57492360274	3249.11676487084	1.70277358644026	8.76260982131535	10.5273392240134	3919.74587196054	111.848770415225	1.63342953304583	677.510169905391
